paragraph_index,original_iast,aksharamukha_output,sanscript_output
2472,avatāraṁ karoty eṣā tathā śrīs tat-sahāyinī || [vi.pu. 1.9.140] iti |,अवतारं करोत्य् एषा तथा श्रीस् तत्सहायिनी ॥ [वि.पु. १.९.१४०] इति ।,अवतारꣳ करोत्य् एषा तथा श्रीस् तत्सहायिनी ॥ [वि.पु. १.९.१४०] इति ।
2474,aparaṁ tv akṣaraṁ yā sā prakṛtir jaḍa-rūpikā |,अपरं त्व् अक्षरं या सा प्रकृतिर् जडरूपिका ।,अपरꣳ त्व् अक्षरꣳ या सा प्रकृतिर् जडरूपिका ।
2475,śrīḥ parā prakṛtiḥ proktā cetanā viṣṇu-saṁśrayā ||,श्रीः परा प्रकृतिः प्रोक्ता चेतना विष्णुसंश्रया ॥,श्रीः परा प्रकृतिः प्रोक्ता चेतना विष्णुसꣳश्रया ॥
2476,tām akṣaraṁ paraṁ prāhuḥ parataḥ param akṣaram | ,ताम् अक्षरं परं प्राहुः परतः परम् अक्षरम् । ,ताम् अक्षरꣳ परꣳ प्राहुः परतः परम् अक्षरम् । 
2483,atra svāmibhir eva vyākhyātaṁ ca—,अत्र स्वामिभिर् एव व्याख्यातं च—,अत्र स्वामिभिर् एव व्याख्यातꣳ च—
2484,kalā-kāṣṭhā-nimeṣādi-kāla eva sūtravat sūtraṁ jagac-ceṣṭā-niyāmakatvāt tasya gocare viṣaye yasya śaktir lakṣmīr na vartate | svarūpābhinnatvān nityaiva sā kālādhīnā na bhavatīty arthaḥ | ata eva tasyāḥ svarūpābhedāc chuddhasyety uktam ||,कलाकाष्ठानिमेषादिकाल एव सूत्रवत् सूत्रं जगच्चेष्टानियामकत्वात् तस्य गोचरे विषये यस्य शक्तिर् लक्ष्मीर् न वर्तते । स्वरूपाभिन्नत्वान् नित्यैव सा कालाधीना न भवतीत्य् अर्थः । अत एव तस्याः स्वरूपाभेदाच् छुद्धस्येत्य् उक्तम् ॥,कलाकाष्ठानिमेषादिकाल एव सूत्रवत् सूत्रꣳ जगच्चेष्टानियामकत्वात् तस्य गोचरे विषये यस्य शक्तिर् लक्ष्मीर् न वर्तते । स्वरूपाभिन्नत्वान् नित्यैव सा कालाधीना न भवतीत्य् अर्थः । अत एव तस्याः स्वरूपाभेदाच् छुद्धस्येत्य् उक्तम् ॥
2485,"nanu yadi lakṣmīs tat-svarūpābhinnā kathaṁ tarhi lakṣmyāḥ patiḥ ity ucyate ? tatrāha—procyate iti parā cāsau mā ca lakṣmīs tasyā īśo yaḥ, śuddhaḥ kevalo’pi upacārato bheda-vivaśayā procyate | dvitīyo yac-chabdaḥ prasiddhau iti ||","ननु यदि लक्ष्मीस् तत्स्वरूपाभिन्ना कथं तर्हि लक्ष्म्याः पतिः इत्य् उच्यते ? तत्राह—प्रोच्यते इति परा चासौ मा च लक्ष्मीस् तस्या ईशो यः, शुद्धः केवलोऽपि उपचारतो भेदविवशया प्रोच्यते । द्वितीयो यच्छब्दः प्रसिद्धौ इति ॥","ननु यदि लक्ष्मीस् तत्स्वरूपाभिन्ना कथꣳ तर्हि लक्ष्म्याः पतिः इत्य् उच्यते ? तत्राह—प्रोच्यते इति परा चासौ मा च लक्ष्मीस् तस्या ईशो यः, शुद्धः केवलोऽपि उपचारतो भेदविवशया प्रोच्यते । द्वितीयो यच्छब्दः प्रसिद्धौ इति ॥"
2486,evam evābhipretya prārthitaṁ śrī-brahmaṇā tṛtīye—,एवम् एवाभिप्रेत्य प्रार्थितं श्रीब्रह्मणा तृतीये—,एवम् एवाभिप्रेत्य प्रार्थितꣳ श्रीब्रह्मणा तृतीये—
2489,tasmin sva-vikramam idaṁ sṛjato’pi ceto ,तस्मिन् स्वविक्रमम् इदं सृजतोऽपि चेतो ,तस्मिन् स्वविक्रमम् इदꣳ सृजतोऽपि चेतो 
2490,yuñjīta karma śamalaṁ ca yathā vijahyām || [bhā.pu. 3.9.23] iti | ,युञ्जीत कर्म शमलं च यथा विजह्याम् ॥ [भा.पु. ३.९.२३] इति । ,युञ्जीत कर्म शमलꣳ च यथा विजह्याम् ॥ [भा.पु. ३.९.२३] इति । 
2493,dṛṣṭvā taṁ mahad adbhutam | ,दृष्ट्वा तं महद् अद्भुतम् । ,दृष्ट्वा तꣳ महद् अद्भुतम् । 
2495,sā nopeyāya śaṅkitā || [bhā.pu. 7.9.2] iti śrī-nṛsiṁha-prādurbhūtāv uktam |,सा नोपेयाय शङ्किता ॥ [भा.पु. ७.९.२] इति श्रीनृसिंहप्रादुर्भूताव् उक्तम् ।,सा नोपेयाय शङ्किता ॥ [भा.पु. ७.९.२] इति श्रीनृसिꣳहप्रादुर्भूताव् उक्तम् ।
2496,tatrādṛṣṭāśruta-pūrvatvaṁ sambhramād eva jātam ity ūhyam | tasmāt sādhu vyākhyātaṁ anapāyinī bhagavatīty-ādi ||,तत्रादृष्टाश्रुतपूर्वत्वं सम्भ्रमाद् एव जातम् इत्य् ऊह्यम् । तस्मात् साधु व्याख्यातं अनपायिनी भगवतीत्यादि ॥,तत्रादृष्टाश्रुतपूर्वत्वꣳ सम्भ्रमाद् एव जातम् इत्य् ऊह्यम् । तस्मात् साधु व्याख्यातꣳ अनपायिनी भगवतीत्यादि ॥
